"GEO_ID","NAME","B25014I_001E","B25014I_001M","B25014I_002E","B25014I_002M","B25014I_003E","B25014I_003M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!1.00 or less occupants per room","Margin of Error!!Total!!1.00 or less occupants per room","Estimate!!Total!!1.01 or more occupants per room","Margin of Error!!Total!!1.01 or more occupants per room"
"8600000US75401","ZCTA5 75401","1247","170","1025","198","222","103"
"8600000US75402","ZCTA5 75402","534","152","454","161","80","65"
"8600000US75407","ZCTA5 75407","1095","204","1010","217","85","59"
"8600000US75409","ZCTA5 75409","670","248","634","257","36","60"
"8600000US75410","ZCTA5 75410","130","100","130","100","0","19"
"8600000US75411","ZCTA5 75411","18","30","18","30","0","13"
"8600000US75412","ZCTA5 75412","5","8","5","8","0","13"
"8600000US75413","ZCTA5 75413","0","13","0","13","0","13"
"8600000US75414","ZCTA5 75414","54","29","41","23","13","17"
"8600000US75415","ZCTA5 75415","0","13","0","13","0","13"
"8600000US75416","ZCTA5 75416","69","74","69","74","0","13"
"8600000US75417","ZCTA5 75417","18","25","18","25","0","13"
"8600000US75418","ZCTA5 75418","238","90","220","91","18","24"
"8600000US75420","ZCTA5 75420","29","25","29","25","0","13"
"8600000US75421","ZCTA5 75421","0","13","0","13","0","13"
"8600000US75422","ZCTA5 75422","65","46","54","41","11","17"
"8600000US75423","ZCTA5 75423","58","40","41","31","17","26"
"8600000US75424","ZCTA5 75424","102","47","102","47","0","13"
"8600000US75426","ZCTA5 75426","85","67","85","67","0","13"
"8600000US75428","ZCTA5 75428","233","80","233","80","0","21"
"8600000US75431","ZCTA5 75431","151","64","109","61","42","47"
"8600000US75432","ZCTA5 75432","17","22","17","22","0","13"
"8600000US75433","ZCTA5 75433","61","31","59","31","2","4"
"8600000US75435","ZCTA5 75435","39","49","9","11","30","48"
"8600000US75436","ZCTA5 75436","6","11","6","11","0","13"
"8600000US75437","ZCTA5 75437","15","15","15","15","0","13"
"8600000US75438","ZCTA5 75438","17","26","17","26","0","13"
"8600000US75439","ZCTA5 75439","2","4","2","4","0","13"
"8600000US75440","ZCTA5 75440","108","57","104","56","4","7"
"8600000US75441","ZCTA5 75441","0","13","0","13","0","13"
"8600000US75442","ZCTA5 75442","399","170","352","164","47","51"
"8600000US75446","ZCTA5 75446","116","57","95","56","21","22"
"8600000US75447","ZCTA5 75447","3","7","3","7","0","13"
"8600000US75448","ZCTA5 75448","24","17","24","17","0","13"
"8600000US75449","ZCTA5 75449","11","12","11","12","0","13"
"8600000US75450","ZCTA5 75450","0","13","0","13","0","13"
"8600000US75451","ZCTA5 75451","45","31","45","31","0","13"
"8600000US75452","ZCTA5 75452","94","60","84","58","10","12"
"8600000US75453","ZCTA5 75453","77","48","43","27","34","47"
"8600000US75454","ZCTA5 75454","376","242","356","244","20","32"
"8600000US75455","ZCTA5 75455","3064","201","2417","251","647","149"
"8600000US75457","ZCTA5 75457","190","64","172","60","18","17"
"8600000US75459","ZCTA5 75459","111","52","111","52","0","19"
"8600000US75460","ZCTA5 75460","542","126","507","128","35","33"
"8600000US75462","ZCTA5 75462","92","55","69","47","23","29"
"8600000US75468","ZCTA5 75468","0","13","0","13","0","13"
"8600000US75469","ZCTA5 75469","0","13","0","13","0","13"
"8600000US75470","ZCTA5 75470","62","61","62","61","0","13"
"8600000US75471","ZCTA5 75471","112","60","33","36","79","52"
"8600000US75472","ZCTA5 75472","46","30","41","27","5","8"
"8600000US75473","ZCTA5 75473","105","74","105","74","0","13"
"8600000US75474","ZCTA5 75474","333","85","243","80","90","42"
"8600000US75475","ZCTA5 75475","5","7","5","7","0","13"
"8600000US75476","ZCTA5 75476","56","50","56","50","0","13"
"8600000US75477","ZCTA5 75477","15","14","15","14","0","13"
"8600000US75478","ZCTA5 75478","68","43","63","42","5","8"
"8600000US75479","ZCTA5 75479","48","34","48","34","0","13"
"8600000US75480","ZCTA5 75480","56","43","28","28","28","34"
"8600000US75481","ZCTA5 75481","4","6","4","6","0","13"
"8600000US75482","ZCTA5 75482","1119","146","1014","144","105","69"
"8600000US75486","ZCTA5 75486","81","62","81","62","0","13"
"8600000US75487","ZCTA5 75487","91","57","91","57","0","13"
"8600000US75488","ZCTA5 75488","22","26","14","23","8","11"
"8600000US75489","ZCTA5 75489","15","14","15","14","0","13"
"8600000US75490","ZCTA5 75490","58","27","58","27","0","13"
"8600000US75491","ZCTA5 75491","109","76","99","74","10","15"
"8600000US75492","ZCTA5 75492","0","13","0","13","0","13"
"8600000US75493","ZCTA5 75493","93","40","75","37","18","13"
"8600000US75494","ZCTA5 75494","180","87","119","75","61","50"
"8600000US75495","ZCTA5 75495","91","65","78","63","13","21"
"8600000US75496","ZCTA5 75496","17","13","12","10","5","7"
"8600000US75497","ZCTA5 75497","77","68","77","68","0","13"
"8600000US75501","ZCTA5 75501","566","186","472","175","94","109"
"8600000US75503","ZCTA5 75503","323","199","313","193","10","26"
"8600000US75550","ZCTA5 75550","35","43","23","27","12","27"
"8600000US75551","ZCTA5 75551","77","58","74","58","3","6"
"8600000US75554","ZCTA5 75554","27","34","27","34","0","13"
"8600000US75555","ZCTA5 75555","0","13","0","13","0","13"
"8600000US75556","ZCTA5 75556","6","7","6","7","0","11"
"8600000US75558","ZCTA5 75558","129","62","87","51","42","44"
"8600000US75559","ZCTA5 75559","128","107","111","105","17","22"
"8600000US75560","ZCTA5 75560","0","13","0","13","0","13"
"8600000US75561","ZCTA5 75561","62","35","62","35","0","19"
"8600000US75562","ZCTA5 75562","0","13","0","13","0","13"
"8600000US75563","ZCTA5 75563","62","49","62","49","0","13"
"8600000US75565","ZCTA5 75565","0","13","0","13","0","13"
"8600000US75566","ZCTA5 75566","0","13","0","13","0","13"
"8600000US75567","ZCTA5 75567","20","25","20","25","0","19"
"8600000US75568","ZCTA5 75568","66","50","66","50","0","13"
"8600000US75569","ZCTA5 75569","132","102","132","102","0","13"
"8600000US75570","ZCTA5 75570","130","85","121","87","9","16"
"8600000US75571","ZCTA5 75571","7","12","7","12","0","13"
"8600000US75572","ZCTA5 75572","5","7","5","7","0","13"
"8600000US75573","ZCTA5 75573","0","13","0","13","0","13"
"8600000US75574","ZCTA5 75574","51","53","51","53","0","13"
"8600000US75601","ZCTA5 75601","925","190","912","190","13","20"
"8600000US75602","ZCTA5 75602","1399","181","1221","186","178","103"
"8600000US75603","ZCTA5 75603","187","56","180","55","7","10"
"8600000US75604","ZCTA5 75604","1141","262","965","259","176","114"
"8600000US75605","ZCTA5 75605","571","133","511","128","60","70"
"8600000US75630","ZCTA5 75630","36","39","36","39","0","13"
"8600000US75631","ZCTA5 75631","64","32","64","32","0","13"
"8600000US75633","ZCTA5 75633","321","82","211","101","110","65"
"8600000US75638","ZCTA5 75638","192","73","146","70","46","49"
"8600000US75639","ZCTA5 75639","17","26","17","26","0","13"
"8600000US75640","ZCTA5 75640","6","10","6","10","0","13"
"8600000US75641","ZCTA5 75641","5","7","2","5","3","5"
"8600000US75642","ZCTA5 75642","17","28","17","28","0","13"
"8600000US75643","ZCTA5 75643","29","24","24","24","5","8"
"8600000US75644","ZCTA5 75644","280","104","166","76","114","75"
"8600000US75645","ZCTA5 75645","284","127","215","108","69","53"
"8600000US75647","ZCTA5 75647","259","106","257","107","2","3"
"8600000US75650","ZCTA5 75650","67","83","67","83","0","19"
"8600000US75651","ZCTA5 75651","0","13","0","13","0","13"
"8600000US75652","ZCTA5 75652","484","127","388","124","96","72"
"8600000US75654","ZCTA5 75654","695","171","681","169","14","21"
"8600000US75656","ZCTA5 75656","70","45","50","41","20","23"
"8600000US75657","ZCTA5 75657","144","58","144","58","0","19"
"8600000US75661","ZCTA5 75661","96","56","65","60","31","39"
"8600000US75662","ZCTA5 75662","1201","220","1038","201","163","114"
"8600000US75667","ZCTA5 75667","55","35","29","32","26","30"
"8600000US75668","ZCTA5 75668","48","34","46","34","2","4"
"8600000US75669","ZCTA5 75669","0","13","0","13","0","13"
"8600000US75670","ZCTA5 75670","830","144","688","132","142","93"
"8600000US75672","ZCTA5 75672","387","119","329","123","58","35"
"8600000US75681","ZCTA5 75681","11","12","11","12","0","13"
"8600000US75682","ZCTA5 75682","4","8","4","8","0","13"
"8600000US75683","ZCTA5 75683","131","75","131","75","0","13"
"8600000US75684","ZCTA5 75684","195","76","174","75","21","24"
"8600000US75686","ZCTA5 75686","767","113","647","132","120","61"
"8600000US75691","ZCTA5 75691","193","98","156","88","37","43"
"8600000US75692","ZCTA5 75692","126","56","102","55","24","28"
"8600000US75693","ZCTA5 75693","375","145","327","125","48","69"
"8600000US75701","ZCTA5 75701","1349","188","1165","196","184","74"
"8600000US75702","ZCTA5 75702","2863","277","2517","288","346","121"
"8600000US75703","ZCTA5 75703","1076","226","1038","220","38","36"
"8600000US75704","ZCTA5 75704","922","200","815","195","107","88"
"8600000US75705","ZCTA5 75705","84","86","84","86","0","13"
"8600000US75706","ZCTA5 75706","938","241","803","225","135","115"
"8600000US75707","ZCTA5 75707","357","184","309","166","48","71"
"8600000US75708","ZCTA5 75708","920","196","799","209","121","103"
"8600000US75709","ZCTA5 75709","135","101","119","95","16","30"
"8600000US75750","ZCTA5 75750","26","28","22","25","4","9"
"8600000US75751","ZCTA5 75751","855","191","707","210","148","92"
"8600000US75752","ZCTA5 75752","234","93","234","93","0","19"
"8600000US75754","ZCTA5 75754","291","137","291","137","0","19"
"8600000US75755","ZCTA5 75755","75","63","75","63","0","19"
"8600000US75756","ZCTA5 75756","209","94","160","102","49","36"
"8600000US75757","ZCTA5 75757","210","78","148","84","62","38"
"8600000US75758","ZCTA5 75758","130","125","130","125","0","19"
"8600000US75759","ZCTA5 75759","2","3","2","3","0","13"
"8600000US75760","ZCTA5 75760","8","12","8","12","0","13"
"8600000US75762","ZCTA5 75762","168","92","168","92","0","21"
"8600000US75763","ZCTA5 75763","72","69","72","69","0","19"
"8600000US75764","ZCTA5 75764","2","3","2","3","0","13"
"8600000US75765","ZCTA5 75765","9","15","9","15","0","19"
"8600000US75766","ZCTA5 75766","2102","206","1539","248","563","144"
"8600000US75770","ZCTA5 75770","12","22","12","22","0","13"
"8600000US75771","ZCTA5 75771","246","145","246","145","0","25"
"8600000US75773","ZCTA5 75773","414","111","371","115","43","50"
"8600000US75778","ZCTA5 75778","51","34","51","34","0","13"
"8600000US75779","ZCTA5 75779","0","13","0","13","0","13"
"8600000US75780","ZCTA5 75780","49","25","45","24","4","6"
"8600000US75783","ZCTA5 75783","187","87","170","87","17","19"
"8600000US75784","ZCTA5 75784","21","16","16","16","5","6"
"8600000US75785","ZCTA5 75785","260","110","183","105","77","54"
"8600000US75788","ZCTA5 75788","0","13","0","13","0","13"
"8600000US75789","ZCTA5 75789","183","60","127","49","56","31"
"8600000US75790","ZCTA5 75790","94","70","80","68","14","23"
"8600000US75791","ZCTA5 75791","376","131","269","121","107","119"
"8600000US75792","ZCTA5 75792","97","74","95","73","2","5"
"8600000US75801","ZCTA5 75801","835","171","749","173","86","72"
"8600000US75803","ZCTA5 75803","643","186","578","180","65","62"
"8600000US75831","ZCTA5 75831","248","71","226","66","22","22"
"8600000US75832","ZCTA5 75832","0","13","0","13","0","13"
"8600000US75833","ZCTA5 75833","99","68","99","68","0","13"
"8600000US75835","ZCTA5 75835","502","92","481","94","21","31"
"8600000US75838","ZCTA5 75838","0","13","0","13","0","13"
"8600000US75839","ZCTA5 75839","140","67","131","67","9","14"
"8600000US75840","ZCTA5 75840","252","93","252","93","0","19"
"8600000US75844","ZCTA5 75844","74","62","44","42","30","49"
"8600000US75845","ZCTA5 75845","71","47","58","42","13","20"
"8600000US75846","ZCTA5 75846","226","75","187","76","39","27"
"8600000US75847","ZCTA5 75847","0","13","0","13","0","13"
"8600000US75848","ZCTA5 75848","5","9","5","9","0","13"
"8600000US75849","ZCTA5 75849","2","5","2","5","0","13"
"8600000US75850","ZCTA5 75850","0","13","0","13","0","13"
"8600000US75851","ZCTA5 75851","0","13","0","13","0","13"
"8600000US75852","ZCTA5 75852","25","24","25","24","0","13"
"8600000US75853","ZCTA5 75853","23","22","23","22","0","13"
"8600000US75855","ZCTA5 75855","67","54","50","50","17","26"
"8600000US75856","ZCTA5 75856","0","13","0","13","0","13"
"8600000US75858","ZCTA5 75858","0","13","0","13","0","13"
"8600000US75859","ZCTA5 75859","18","16","12","14","6","10"
"8600000US75860","ZCTA5 75860","240","80","182","73","58","54"
"8600000US75861","ZCTA5 75861","54","61","27","33","27","45"
"8600000US75862","ZCTA5 75862","229","53","170","52","59","42"
"8600000US75901","ZCTA5 75901","2430","283","2011","261","419","162"
"8600000US75904","ZCTA5 75904","1460","259","1366","261","94","83"
"8600000US75925","ZCTA5 75925","104","48","80","37","24","30"
"8600000US75926","ZCTA5 75926","11","10","11","10","0","13"
"8600000US75928","ZCTA5 75928","0","13","0","13","0","13"
"8600000US75929","ZCTA5 75929","30","30","17","23","13","20"
"8600000US75930","ZCTA5 75930","0","13","0","13","0","13"
"8600000US75931","ZCTA5 75931","20","27","20","27","0","13"
"8600000US75932","ZCTA5 75932","0","13","0","13","0","13"
"8600000US75933","ZCTA5 75933","30","27","30","27","0","13"
"8600000US75934","ZCTA5 75934","10","16","10","16","0","13"
"8600000US75935","ZCTA5 75935","723","143","609","164","114","57"
"8600000US75936","ZCTA5 75936","2","5","2","5","0","13"
"8600000US75937","ZCTA5 75937","2","4","2","4","0","13"
"8600000US75938","ZCTA5 75938","14","19","14","19","0","13"
"8600000US75939","ZCTA5 75939","389","120","291","114","98","65"
"8600000US75941","ZCTA5 75941","713","106","626","115","87","52"
"8600000US75942","ZCTA5 75942","0","13","0","13","0","13"
"8600000US75943","ZCTA5 75943","40","34","24","24","16","24"
"8600000US75944","ZCTA5 75944","2","5","2","5","0","13"
"8600000US75946","ZCTA5 75946","59","42","47","39","12","19"
"8600000US75948","ZCTA5 75948","53","33","37","30","16","20"
"8600000US75949","ZCTA5 75949","26","25","26","25","0","19"
"8600000US75951","ZCTA5 75951","346","134","331","134","15","29"
"8600000US75954","ZCTA5 75954","56","38","47","37","9","14"
"8600000US75956","ZCTA5 75956","163","103","151","99","12","21"
"8600000US75959","ZCTA5 75959","0","13","0","13","0","13"
"8600000US75960","ZCTA5 75960","17","22","17","22","0","13"
"8600000US75961","ZCTA5 75961","482","163","397","140","85","73"
"8600000US75962","ZCTA5 75962","0","13","0","13","0","13"
"8600000US75964","ZCTA5 75964","1911","208","1591","222","320","119"
"8600000US75965","ZCTA5 75965","577","168","515","158","62","45"
"8600000US75966","ZCTA5 75966","11","19","11","19","0","13"
"8600000US75968","ZCTA5 75968","2","5","2","5","0","13"
"8600000US75969","ZCTA5 75969","22","40","22","40","0","13"
"8600000US75972","ZCTA5 75972","172","27","110","57","62","49"
"8600000US75973","ZCTA5 75973","37","34","37","34","0","13"
"8600000US75974","ZCTA5 75974","208","74","187","71","21","21"
"8600000US75975","ZCTA5 75975","90","48","66","40","24","34"
"8600000US75976","ZCTA5 75976","0","13","0","13","0","13"
"8600000US75977","ZCTA5 75977","5","8","0","13","5","8"
"8600000US75978","ZCTA5 75978","0","13","0","13","0","13"
"8600000US75979","ZCTA5 75979","139","44","126","45","13","24"
"8600000US75980","ZCTA5 75980","10","12","10","12","0","13"
"8600000US76001","ZCTA5 76001","1608","292","1534","303","74","48"
"8600000US76002","ZCTA5 76002","1784","343","1687","345","97","83"
"8600000US76006","ZCTA5 76006","2020","292","1838","285","182","89"
"8600000US76008","ZCTA5 76008","303","102","303","102","0","21"
"8600000US76009","ZCTA5 76009","1714","291","1310","315","404","192"
"8600000US76010","ZCTA5 76010","9140","416","7022","425","2118","314"
"8600000US76011","ZCTA5 76011","2637","295","2234","286","403","124"
"8600000US76012","ZCTA5 76012","1464","239","1226","221","238","137"
"8600000US76013","ZCTA5 76013","1566","214","1466","217","100","81"
"8600000US76014","ZCTA5 76014","3604","295","3258","293","346","157"
"8600000US76015","ZCTA5 76015","1185","218","1067","211","118","76"
"8600000US76016","ZCTA5 76016","911","193","911","193","0","28"
"8600000US76017","ZCTA5 76017","2036","299","1942","301","94","82"
"8600000US76018","ZCTA5 76018","2569","353","2359","332","210","118"
"8600000US76020","ZCTA5 76020","659","147","582","157","77","73"
"8600000US76021","ZCTA5 76021","1632","264","1556","263","76","74"
"8600000US76022","ZCTA5 76022","791","176","725","182","66","44"
"8600000US76023","ZCTA5 76023","80","72","78","72","2","3"
"8600000US76028","ZCTA5 76028","1979","336","1877","303","102","94"
"8600000US76031","ZCTA5 76031","1379","220","1195","226","184","92"
"8600000US76033","ZCTA5 76033","1664","245","1591","258","73","109"
"8600000US76034","ZCTA5 76034","140","83","140","83","0","25"
"8600000US76035","ZCTA5 76035","36","32","32","30","4","10"
"8600000US76036","ZCTA5 76036","1157","200","1099","199","58","54"
"8600000US76039","ZCTA5 76039","2380","269","2106","255","274","129"
"8600000US76040","ZCTA5 76040","2138","267","1834","276","304","142"
"8600000US76041","ZCTA5 76041","85","56","39","36","46","53"
"8600000US76043","ZCTA5 76043","476","129","397","159","79","80"
"8600000US76044","ZCTA5 76044","177","79","171","78","6","10"
"8600000US76048","ZCTA5 76048","790","196","710","205","80","65"
"8600000US76049","ZCTA5 76049","885","227","792","196","93","100"
"8600000US76050","ZCTA5 76050","236","112","236","112","0","19"
"8600000US76051","ZCTA5 76051","3127","336","2519","346","608","232"
"8600000US76052","ZCTA5 76052","1023","345","1005","343","18","28"
"8600000US76053","ZCTA5 76053","2281","293","1838","291","443","158"
"8600000US76054","ZCTA5 76054","276","101","276","101","0","21"
"8600000US76055","ZCTA5 76055","231","54","187","53","44","40"
"8600000US76058","ZCTA5 76058","957","241","898","244","59","64"
"8600000US76059","ZCTA5 76059","545","138","493","136","52","50"
"8600000US76060","ZCTA5 76060","355","143","325","142","30","39"
"8600000US76061","ZCTA5 76061","0","13","0","13","0","13"
"8600000US76063","ZCTA5 76063","3351","370","3143","347","208","108"
"8600000US76064","ZCTA5 76064","21","18","21","18","0","13"
"8600000US76065","ZCTA5 76065","1228","186","1175","196","53","36"
"8600000US76066","ZCTA5 76066","73","57","72","57","1","2"
"8600000US76067","ZCTA5 76067","1244","163","1095","169","149","86"
"8600000US76070","ZCTA5 76070","0","13","0","13","0","13"
"8600000US76071","ZCTA5 76071","176","70","113","53","63","46"
"8600000US76073","ZCTA5 76073","191","72","174","69","17","20"
"8600000US76077","ZCTA5 76077","6","12","6","12","0","13"
"8600000US76078","ZCTA5 76078","477","153","398","155","79","56"
"8600000US76082","ZCTA5 76082","616","137","565","142","51","50"
"8600000US76084","ZCTA5 76084","474","136","419","141","55","60"
