"GEO_ID","NAME","B03003_001E","B03003_001M","B03003_002E","B03003_002M","B03003_003E","B03003_003M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Not Hispanic or Latino","Margin of Error!!Total!!Not Hispanic or Latino","Estimate!!Total!!Hispanic or Latino","Margin of Error!!Total!!Hispanic or Latino"
"8600000US29536","ZCTA5 29536","16012","863","15679","799","333","344"
"8600000US29544","ZCTA5 29544","5301","694","5248","691","53","71"
"8600000US29565","ZCTA5 29565","7836","906","7803","911","33","47"
"8600000US29575","ZCTA5 29575","18727","820","17950","765","777","306"
"8600000US29585","ZCTA5 29585","15022","697","14267","718","755","283"
"8600000US29630","ZCTA5 29630","14972","874","13827","987","1145","367"
"8600000US29638","ZCTA5 29638","3225","497","3182","508","43","56"
"8600000US29646","ZCTA5 29646","28182","1160","25104","1068","3078","437"
"8600000US29651","ZCTA5 29651","47493","1411","43082","1413","4411","840"
"8600000US29654","ZCTA5 29654","9306","695","9082","688","224","161"
"8600000US29662","ZCTA5 29662","15696","790","14131","807","1565","613"
"8600000US29669","ZCTA5 29669","12058","839","11295","828","763","444"
"8600000US29828","ZCTA5 29828","689","267","689","267","0","12"
"8600000US29801","ZCTA5 29801","28308","1225","27108","1152","1200","436"
"8600000US29816","ZCTA5 29816","971","326","651","201","320","263"
"8600000US29826","ZCTA5 29826","119","53","119","53","0","12"
"8600000US29469","ZCTA5 29469","880","238","880","238","0","12"
"8600000US29479","ZCTA5 29479","6758","825","6699","833","59","50"
"8600000US29483","ZCTA5 29483","81942","2011","77889","1901","4053","696"
"8600000US29487","ZCTA5 29487","2999","448","2815","409","184","222"
"8600000US29506","ZCTA5 29506","20823","1208","20415","1186","408","156"
"8600000US29511","ZCTA5 29511","4986","537","4791","492","195","212"
"8600000US29516","ZCTA5 29516","1038","312","949","266","89","122"
"8600000US29519","ZCTA5 29519","228","142","228","142","0","12"
"8600000US29526","ZCTA5 29526","46369","1482","43866","1465","2503","658"
"8600000US30339","ZCTA5 30339","23373","1151","21324","950","2049","869"
"8600000US30401","ZCTA5 30401","13598","467","12896","484","702","209"
"8600000US30452","ZCTA5 30452","1372","290","1293","275","79","98"
"8600000US30455","ZCTA5 30455","465","111","450","100","15","29"
"8600000US30457","ZCTA5 30457","5885","369","5773","383","112","85"
"8600000US30467","ZCTA5 30467","12070","322","11884","316","186","73"
"8600000US30504","ZCTA5 30504","26966","1456","12259","894","14707","1317"
"8600000US30510","ZCTA5 30510","9042","886","7664","813","1378","434"
"8600000US30354","ZCTA5 30354","16398","1043","14949","1221","1449","594"
"8600000US30421","ZCTA5 30421","3322","425","3185","407","137","147"
"8600000US30434","ZCTA5 30434","5386","520","5062","474","324","178"
"8600000US30436","ZCTA5 30436","12092","829","11018","815","1074","418"
"8600000US30441","ZCTA5 30441","1701","236","1688","232","13","19"
"8600000US30448","ZCTA5 30448","76","57","76","57","0","13"
"8600000US30456","ZCTA5 30456","1936","428","1906","435","30","44"
"8600000US30461","ZCTA5 30461","14366","963","13947","917","419","311"
"8600000US30471","ZCTA5 30471","5085","467","4791","459","294","206"
"8600000US30512","ZCTA5 30512","21080","513","20406","510","674","66"
"8600000US30522","ZCTA5 30522","897","263","897","263","0","13"
"8600000US30552","ZCTA5 30552","1805","334","1654","316","151","134"
"8600000US30530","ZCTA5 30530","6330","673","6164","692","166","137"
"8600000US30535","ZCTA5 30535","7431","653","7019","570","412","279"
"8600000US30548","ZCTA5 30548","18630","1119","17541","1095","1089","369"
"8600000US30017","ZCTA5 30017","24416","1958","22781","1935","1635","539"
"8600000US30025","ZCTA5 30025","9308","626","8852","704","456","279"
"8600000US30038","ZCTA5 30038","39104","1301","38557","1314","547","229"
"8600000US30052","ZCTA5 30052","65959","2446","60817","2527","5142","995"
"8600000US30055","ZCTA5 30055","3306","565","3141","557","165","136"
"8600000US30071","ZCTA5 30071","25218","1350","13185","1074","12033","1305"
"8600000US30019","ZCTA5 30019","49262","2519","43819","2227","5443","1027"
"8600000US30005","ZCTA5 30005","40056","1454","37748","1464","2308","627"
"8600000US30008","ZCTA5 30008","31982","1825","21959","1279","10023","1477"
"8600000US30022","ZCTA5 30022","68807","1746","62558","1771","6249","1034"
"8600000US30024","ZCTA5 30024","77334","2190","71199","2180","6135","1046"
"8600000US30041","ZCTA5 30041","66531","1210","61631","1132","4900","659"
"8600000US30066","ZCTA5 30066","55548","1556","51183","1496","4365","842"
"8600000US30082","ZCTA5 30082","29011","1437","24470","1381","4541","972"
"8600000US30083","ZCTA5 30083","58323","2044","56072","2116","2251","538"
"8600000US30094","ZCTA5 30094","34928","1802","32957","1791","1971","567"
"8600000US30113","ZCTA5 30113","6649","809","6587","807","62","58"
"8600000US30125","ZCTA5 30125","23814","852","18648","836","5166","188"
"8600000US30145","ZCTA5 30145","7142","840","7027","833","115","91"
"8600000US30148","ZCTA5 30148","861","489","794","481","67","112"
"8600000US30152","ZCTA5 30152","43310","1837","39603","1776","3707","765"
"8600000US30204","ZCTA5 30204","12940","623","12681","619","259","158"
"8600000US30215","ZCTA5 30215","36441","1252","34628","1282","1813","389"
"8600000US30217","ZCTA5 30217","9144","407","8896","403","248","83"
"8600000US30218","ZCTA5 30218","1628","441","1615","442","13","15"
"8600000US30223","ZCTA5 30223","36986","1351","34778","1355","2208","367"
"8600000US30233","ZCTA5 30233","23245","957","22508","945","737","113"
"8600000US30248","ZCTA5 30248","25161","1661","23444","1648","1717","645"
"8600000US30253","ZCTA5 30253","55176","1803","51766","1935","3410","879"
"8600000US30256","ZCTA5 30256","2589","430","2565","425","24","31"
"8600000US30268","ZCTA5 30268","10434","1215","9332","1167","1102","430"
"8600000US30273","ZCTA5 30273","14663","1561","13067","1375","1596","616"
"8600000US30274","ZCTA5 30274","35347","1927","31918","1780","3429","729"
"8600000US30288","ZCTA5 30288","9230","1303","7933","1134","1297","493"
"8600000US30296","ZCTA5 30296","28671","1818","26501","1772","2170","533"
"8600000US30303","ZCTA5 30303","6719","695","6226","642","493","126"
"8600000US30501","ZCTA5 30501","29629","1365","16174","1078","13455","1223"
"8600000US30513","ZCTA5 30513","11753","886","11624","881","129","113"
"8600000US30519","ZCTA5 30519","46415","2185","41843","2374","4572","1259"
"8600000US30545","ZCTA5 30545","698","156","698","156","0","13"
"8600000US30549","ZCTA5 30549","24892","927","23463","943","1429","333"
"8600000US30571","ZCTA5 30571","3545","431","3443","420","102","97"
"8600000US30602","ZCTA5 30602","2824","291","2686","262","138","76"
"8600000US30828","ZCTA5 30828","4205","239","4182","243","23","34"
"8600000US30016","ZCTA5 30016","54242","1538","51451","1558","2791","556"
"8600000US30101","ZCTA5 30101","58041","1866","53354","1823","4687","873"
"8600000US30582","ZCTA5 30582","5038","538","4911","538","127","58"
"8600000US30665","ZCTA5 30665","67","37","67","37","0","13"
"8600000US30734","ZCTA5 30734","3779","755","3779","755","0","13"
"8600000US30328","ZCTA5 30328","37111","1265","33825","1443","3286","743"
"8600000US30345","ZCTA5 30345","25562","1229","19719","1086","5843","816"
"8600000US30411","ZCTA5 30411","4766","354","4676","360","90","82"
"8600000US30516","ZCTA5 30516","2012","424","1965","420","47","56"
"8600000US30525","ZCTA5 30525","7305","497","6673","508","632","264"
"8600000US30541","ZCTA5 30541","1580","324","1334","363","246","173"
"8600000US30683","ZCTA5 30683","6601","729","5810","579","791","417"
"8600000US30547","ZCTA5 30547","3209","350","3166","353","43","44"
"8600000US30555","ZCTA5 30555","2273","388","2246","382","27","33"
"8600000US30746","ZCTA5 30746","940","325","940","325","0","13"
"8600000US30725","ZCTA5 30725","4646","685","4408","660","238","191"
"8600000US30728","ZCTA5 30728","20609","1019","20365","1028","244","169"
"8600000US30747","ZCTA5 30747","15438","596","15167","591","271","174"
"8600000US30752","ZCTA5 30752","8463","465","8267","439","196","100"
"8600000US30906","ZCTA5 30906","58114","2053","55621","1857","2493","590"
"8600000US30002","ZCTA5 30002","5920","516","5720","508","200","117"
"8600000US30011","ZCTA5 30011","15428","1203","13514","1093","1914","606"
"8600000US30033","ZCTA5 30033","32968","1564","30527","1461","2441","1236"
"8600000US30040","ZCTA5 30040","70510","1244","62753","1181","7757","827"
"8600000US30043","ZCTA5 30043","90675","2441","74390","2411","16285","1744"
"8600000US30079","ZCTA5 30079","2824","498","2766","499","58","48"
"8600000US30104","ZCTA5 30104","4960","801","4866","788","94","118"
"8600000US30106","ZCTA5 30106","21742","1706","19249","1560","2493","793"
"8600000US30121","ZCTA5 30121","23373","1449","21545","1541","1828","582"
"8600000US30122","ZCTA5 30122","25786","1632","22696","1404","3090","873"
"8600000US30182","ZCTA5 30182","2498","481","2444","471","54","76"
"8600000US30184","ZCTA5 30184","6612","809","6406","812","206","133"
"8600000US30187","ZCTA5 30187","7918","807","7605","795","313","249"
"8600000US30189","ZCTA5 30189","38550","1294","35370","1202","3180","812"
"8600000US30236","ZCTA5 30236","49694","2043","42352","2067","7342","906"
"8600000US30252","ZCTA5 30252","46286","1740","44221","1873","2065","666"
"8600000US30257","ZCTA5 30257","4345","553","4166","539","179","158"
"8600000US30258","ZCTA5 30258","3047","405","3043","407","4","8"
"8600000US30285","ZCTA5 30285","639","200","639","200","0","13"
"8600000US30312","ZCTA5 30312","22275","1242","21296","1279","979","240"
"8600000US30317","ZCTA5 30317","13737","905","13504","909","233","87"
"8600000US30559","ZCTA5 30559","4701","645","4622","666","79","66"
"8600000US30568","ZCTA5 30568","1645","314","1396","290","249","248"
"8600000US30572","ZCTA5 30572","796","243","780","247","16","27"
"8600000US30575","ZCTA5 30575","1533","363","950","271","583","316"
"8600000US30576","ZCTA5 30576","2310","342","2172","350","138","94"
"8600000US30577","ZCTA5 30577","21204","861","20472","825","732","142"
"8600000US30625","ZCTA5 30625","2140","307","2049","277","91","132"
"8600000US30629","ZCTA5 30629","4735","563","4686","556","49","48"
"8600000US30646","ZCTA5 30646","6506","770","5898","707","608","314"
"8600000US30667","ZCTA5 30667","954","231","906","206","48","79"
"8600000US30677","ZCTA5 30677","18337","797","17584","782","753","376"
"8600000US30506","ZCTA5 30506","44468","1670","39312","1421","5156","1013"
"8600000US30507","ZCTA5 30507","30076","1209","16695","956","13381","1187"
"8600000US30511","ZCTA5 30511","4009","586","2778","466","1231","351"
"8600000US30171","ZCTA5 30171","3467","522","3423","525","44","55"
"8600000US30607","ZCTA5 30607","10748","1003","7811","824","2937","767"
"8600000US30601","ZCTA5 30601","23685","1104","20200","968","3485","634"
"8600000US30605","ZCTA5 30605","41451","1179","39220","1128","2231","533"
"8600000US30631","ZCTA5 30631","1647","161","1637","162","10","9"
"8600000US30075","ZCTA5 30075","53328","1426","49366","1369","3962","1073"
"8600000US30116","ZCTA5 30116","24161","1192","22736","1243","1425","439"
"8600000US30413","ZCTA5 30413","1805","464","1790","464","15","23"
"8600000US30415","ZCTA5 30415","6161","817","6056","817","105","74"
"8600000US30423","ZCTA5 30423","121","75","110","68","11","18"
"8600000US30426","ZCTA5 30426","782","255","781","254","1","2"
"8600000US30438","ZCTA5 30438","31","24","31","24","0","13"
"8600000US30446","ZCTA5 30446","1251","267","1176","264","75","70"
"8600000US30470","ZCTA5 30470","338","153","335","154","3","6"
"8600000US30473","ZCTA5 30473","2445","325","2323","303","122","75"
"8600000US30341","ZCTA5 30341","32341","1138","23837","1054","8504","859"
"8600000US30068","ZCTA5 30068","32613","1151","30491","1114","2122","548"
"8600000US30188","ZCTA5 30188","63171","1919","56911","1699","6260","966"
"8600000US30295","ZCTA5 30295","4352","505","4267","498","85","66"
"8600000US30062","ZCTA5 30062","66053","1297","61463","1410","4590","1001"
"8600000US28338","ZCTA5 28338","4663","502","4184","510","479","314"
"8600000US28078","ZCTA5 28078","60107","880","55719","1022","4388","757"
"8600000US28083","ZCTA5 28083","25540","1212","21901","1164","3639","729"
"8600000US28088","ZCTA5 28088","2746","316","2574","353","172","174"
"8600000US28101","ZCTA5 28101","826","171","823","171","3","6"
"8600000US28112","ZCTA5 28112","26999","1049","21658","940","5341","789"
"8600000US28133","ZCTA5 28133","2383","458","2311","441","72","100"
"8600000US28147","ZCTA5 28147","24878","1362","20718","1234","4160","703"
"8600000US28160","ZCTA5 28160","3586","278","3514","304","72","137"
"8600000US28164","ZCTA5 28164","15099","709","14740","718","359","214"
"8600000US28617","ZCTA5 28617","2323","535","2096","482","227","246"
"8600000US28636","ZCTA5 28636","5013","750","4322","564","691","470"
"8600000US28637","ZCTA5 28637","1734","308","1734","308","0","12"
"8600000US28651","ZCTA5 28651","7419","691","7241","692","178","118"
"8600000US28658","ZCTA5 28658","27479","1015","23988","1031","3491","496"
"8600000US28662","ZCTA5 28662","114","111","114","111","0","12"
"8600000US28668","ZCTA5 28668","314","168","312","168","2","3"
"8600000US28676","ZCTA5 28676","4028","530","3737","520","291","152"
"8600000US28705","ZCTA5 28705","7139","429","7023","423","116","83"
"8600000US28723","ZCTA5 28723","11182","633","10079","552","1103","325"
"8600000US28740","ZCTA5 28740","759","206","722","194","37","43"
"8600000US28743","ZCTA5 28743","1987","257","1958","259","29","43"
"8600000US28749","ZCTA5 28749","29","44","29","44","0","12"
"8600000US28757","ZCTA5 28757","116","56","116","56","0","12"
"8600000US28761","ZCTA5 28761","7671","822","7560","839","111","156"
"8600000US28771","ZCTA5 28771","8095","159","7966","185","129","82"
"8600000US28772","ZCTA5 28772","1061","309","1045","309","16","23"
"8600000US28773","ZCTA5 28773","3056","382","2995","369","61","88"
"8600000US28782","ZCTA5 28782","6562","374","6487","359","75","63"
"8600000US28789","ZCTA5 28789","5281","680","5115","641","166","124"
"8600000US28790","ZCTA5 28790","3308","397","3216","406","92","57"
"8600000US28791","ZCTA5 28791","14954","1094","13733","816","1221","638"
"8600000US28804","ZCTA5 28804","22189","944","20530","923","1659","534"
"8600000US28006","ZCTA5 28006","1076","252","1034","265","42","57"
"8600000US28017","ZCTA5 28017","721","164","711","163","10","14"
"8600000US28021","ZCTA5 28021","13991","879","13570","873","421","244"
"8600000US28023","ZCTA5 28023","15623","1147","14578","1057","1045","558"
"8600000US28036","ZCTA5 28036","17824","601","16784","682","1040","406"
"8600000US28480","ZCTA5 28480","2536","25","2501","52","35","49"
"8600000US28715","ZCTA5 28715","26318","1233","24252","1059","2066","626"
"8600000US28716","ZCTA5 28716","17807","764","16958","695","849","414"
"8600000US28729","ZCTA5 28729","3271","522","3271","522","0","12"
"8600000US28732","ZCTA5 28732","17479","850","16720","888","759","320"
"8600000US28733","ZCTA5 28733","10","11","10","11","0","12"
"8600000US28001","ZCTA5 28001","26601","685","25364","734","1237","298"
"8600000US28007","ZCTA5 28007","714","247","714","247","0","12"
"8600000US28018","ZCTA5 28018","4699","720","4608","720","91","88"
"8600000US28020","ZCTA5 28020","2082","530","2079","529","3","5"
"8600000US28025","ZCTA5 28025","54829","1537","47599","1486","7230","888"
"8600000US28072","ZCTA5 28072","1292","234","1278","234","14","18"
"8600000US28432","ZCTA5 28432","1790","418","1790","418","0","12"
"8600000US28394","ZCTA5 28394","5303","652","4950","582","353","247"
"8600000US28395","ZCTA5 28395","2466","467","2424","468","42","31"
"8600000US28411","ZCTA5 28411","37995","1225","36490","1175","1505","447"
"8600000US28452","ZCTA5 28452","934","311","920","307","14","23"
"8600000US28436","ZCTA5 28436","1975","412","1837","370","138","127"
"8600000US28441","ZCTA5 28441","3818","698","2618","492","1200","519"
"8600000US28443","ZCTA5 28443","22138","973","21635","945","503","235"
"8600000US28458","ZCTA5 28458","7024","635","5718","674","1306","458"
"8600000US28463","ZCTA5 28463","9741","654","8942","691","799","279"
"8600000US28479","ZCTA5 28479","6274","685","6163","688","111","101"
"8600000US28510","ZCTA5 28510","1503","223","1448","225","55","54"
"8600000US28512","ZCTA5 28512","3236","254","3170","249","66","44"
"8600000US28515","ZCTA5 28515","2584","280","2438","269","146","79"
"8600000US28421","ZCTA5 28421","1585","295","1431","280","154","180"
"8600000US28422","ZCTA5 28422","8404","600","8090","559","314","211"
"8600000US28423","ZCTA5 28423","2359","286","2187","257","172","127"
"8600000US28430","ZCTA5 28430","2205","355","2036","366","169","147"
"8600000US28445","ZCTA5 28445","7278","777","6931","788","347","148"
"8600000US28448","ZCTA5 28448","887","365","771","350","116","165"
"8600000US28449","ZCTA5 28449","1932","299","1894","299","38","33"
"8600000US28468","ZCTA5 28468","5093","519","5017","521","76","92"
"8600000US28745","ZCTA5 28745","461","197","461","197","0","12"
"8600000US28751","ZCTA5 28751","3387","417","3247","394","140","88"
"8600000US28752","ZCTA5 28752","30591","761","28387","761","2204","292"
"8600000US28768","ZCTA5 28768","7388","683","7196","642","192","164"
"8600000US28805","ZCTA5 28805","19818","1118","18448","1043","1370","529"
"8600000US28906","ZCTA5 28906","19401","640","18747","639","654","127"
"8600000US28390","ZCTA5 28390","23790","730","20243","745","3547","506"
"8600000US28344","ZCTA5 28344","4199","802","2809","603","1390","531"
"8600000US28360","ZCTA5 28360","14931","814","13493","802","1438","426"
"8600000US28391","ZCTA5 28391","5984","673","5645","651","339","237"
"8600000US28401","ZCTA5 28401","24279","1136","22156","964","2123","582"
"8600000US28708","ZCTA5 28708","375","218","375","218","0","12"
"8600000US28712","ZCTA5 28712","20017","735","19260","687","757","230"
"8600000US28717","ZCTA5 28717","1640","409","1568","400","72","69"
"8600000US28742","ZCTA5 28742","2660","449","2660","449","0","12"
"8600000US28747","ZCTA5 28747","2243","425","2126","400","117","154"
"8600000US28009","ZCTA5 28009","1221","250","1221","250","0","12"
"8600000US28016","ZCTA5 28016","13046","680","12350","780","696","331"
"8600000US28034","ZCTA5 28034","17327","1053","16271","1044","1056","478"
