"GEO_ID","NAME","B10051I_001E","B10051I_001M","B10051I_002E","B10051I_002M","B10051I_003E","B10051I_003M","B10051I_004E","B10051I_004M","B10051I_005E","B10051I_005M","B10051I_006E","B10051I_006M","B10051I_007E","B10051I_007M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years","Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years","Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!30 to 59 years","Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!30 to 59 years","Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!60 years and over","Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!60 years and over","Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years","Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years","Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years!!30 to 59 years","Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years!!30 to 59 years","Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years!!60 years and over","Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years!!60 years and over"
"8600000US45640","ZCTA5 45640","0","18","0","18","0","18","0","18","0","18","0","18","0","18"
"8600000US45642","ZCTA5 45642","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45644","ZCTA5 45644","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45645","ZCTA5 45645","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45646","ZCTA5 45646","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45647","ZCTA5 45647","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45648","ZCTA5 45648","0","18","0","18","0","18","0","18","0","18","0","18","0","18"
"8600000US45650","ZCTA5 45650","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45651","ZCTA5 45651","24","34","24","34","24","34","0","16","0","16","0","16","0","16"
"8600000US45652","ZCTA5 45652","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45653","ZCTA5 45653","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45654","ZCTA5 45654","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45656","ZCTA5 45656","0","16","0","16","0","16","0","16","0","16","0","16","0","16"
"8600000US45657","ZCTA5 45657","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45658","ZCTA5 45658","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45659","ZCTA5 45659","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45660","ZCTA5 45660","0","16","0","16","0","16","0","16","0","16","0","16","0","16"
"8600000US45661","ZCTA5 45661","0","16","0","16","0","16","0","16","0","16","0","16","0","16"
"8600000US45662","ZCTA5 45662","68","70","0","24","0","24","0","24","68","70","65","72","3","7"
"8600000US45663","ZCTA5 45663","0","16","0","16","0","16","0","16","0","16","0","16","0","16"
"8600000US45669","ZCTA5 45669","0","18","0","18","0","18","0","18","0","18","0","18","0","18"
"8600000US45671","ZCTA5 45671","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45672","ZCTA5 45672","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45673","ZCTA5 45673","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45674","ZCTA5 45674","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45678","ZCTA5 45678","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45679","ZCTA5 45679","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45680","ZCTA5 45680","0","18","0","18","0","18","0","18","0","18","0","18","0","18"
"8600000US45681","ZCTA5 45681","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45682","ZCTA5 45682","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45684","ZCTA5 45684","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45685","ZCTA5 45685","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45686","ZCTA5 45686","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45688","ZCTA5 45688","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45690","ZCTA5 45690","0","18","0","18","0","18","0","18","0","18","0","18","0","18"
"8600000US45692","ZCTA5 45692","0","16","0","16","0","16","0","16","0","16","0","16","0","16"
"8600000US45693","ZCTA5 45693","32","24","32","24","32","24","0","16","0","16","0","16","0","16"
"8600000US45694","ZCTA5 45694","0","18","0","18","0","18","0","18","0","18","0","18","0","18"
"8600000US45695","ZCTA5 45695","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45696","ZCTA5 45696","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45697","ZCTA5 45697","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45698","ZCTA5 45698","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45701","ZCTA5 45701","0","24","0","24","0","24","0","24","0","24","0","24","0","24"
"8600000US45710","ZCTA5 45710","0","16","0","16","0","16","0","16","0","16","0","16","0","16"
"8600000US45711","ZCTA5 45711","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45714","ZCTA5 45714","46","56","0","16","0","16","0","16","46","56","0","16","46","56"
"8600000US45715","ZCTA5 45715","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45716","ZCTA5 45716","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45719","ZCTA5 45719","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45721","ZCTA5 45721","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45723","ZCTA5 45723","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45724","ZCTA5 45724","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45727","ZCTA5 45727","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45729","ZCTA5 45729","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45732","ZCTA5 45732","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45734","ZCTA5 45734","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45735","ZCTA5 45735","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45740","ZCTA5 45740","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45741","ZCTA5 45741","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45742","ZCTA5 45742","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45743","ZCTA5 45743","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45744","ZCTA5 45744","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45745","ZCTA5 45745","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45746","ZCTA5 45746","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45750","ZCTA5 45750","0","21","0","21","0","21","0","21","0","21","0","21","0","21"
"8600000US45760","ZCTA5 45760","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45761","ZCTA5 45761","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45764","ZCTA5 45764","0","16","0","16","0","16","0","16","0","16","0","16","0","16"
"8600000US45766","ZCTA5 45766","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45767","ZCTA5 45767","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45768","ZCTA5 45768","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45769","ZCTA5 45769","0","16","0","16","0","16","0","16","0","16","0","16","0","16"
"8600000US45770","ZCTA5 45770","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45771","ZCTA5 45771","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45772","ZCTA5 45772","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45773","ZCTA5 45773","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45775","ZCTA5 45775","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45776","ZCTA5 45776","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45778","ZCTA5 45778","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45779","ZCTA5 45779","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45780","ZCTA5 45780","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45782","ZCTA5 45782","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45784","ZCTA5 45784","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45786","ZCTA5 45786","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45787","ZCTA5 45787","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45788","ZCTA5 45788","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45789","ZCTA5 45789","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45801","ZCTA5 45801","0","21","0","21","0","21","0","21","0","21","0","21","0","21"
"8600000US45804","ZCTA5 45804","0","18","0","18","0","18","0","18","0","18","0","18","0","18"
"8600000US45805","ZCTA5 45805","0","21","0","21","0","21","0","21","0","21","0","21","0","21"
"8600000US45806","ZCTA5 45806","8","12","8","12","0","18","8","12","0","18","0","18","0","18"
"8600000US45807","ZCTA5 45807","0","18","0","18","0","18","0","18","0","18","0","18","0","18"
"8600000US45808","ZCTA5 45808","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45809","ZCTA5 45809","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45810","ZCTA5 45810","0","16","0","16","0","16","0","16","0","16","0","16","0","16"
"8600000US45812","ZCTA5 45812","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45813","ZCTA5 45813","11","15","0","11","0","11","0","11","11","15","11","15","0","11"
"8600000US45814","ZCTA5 45814","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45816","ZCTA5 45816","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45817","ZCTA5 45817","0","16","0","16","0","16","0","16","0","16","0","16","0","16"
"8600000US45819","ZCTA5 45819","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45820","ZCTA5 45820","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45821","ZCTA5 45821","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45822","ZCTA5 45822","0","18","0","18","0","18","0","18","0","18","0","18","0","18"
"8600000US45826","ZCTA5 45826","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45827","ZCTA5 45827","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45828","ZCTA5 45828","0","16","0","16","0","16","0","16","0","16","0","16","0","16"
"8600000US45830","ZCTA5 45830","0","16","0","16","0","16","0","16","0","16","0","16","0","16"
"8600000US45831","ZCTA5 45831","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45832","ZCTA5 45832","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45833","ZCTA5 45833","0","18","0","18","0","18","0","18","0","18","0","18","0","18"
"8600000US45835","ZCTA5 45835","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45836","ZCTA5 45836","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45838","ZCTA5 45838","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45840","ZCTA5 45840","115","71","59","46","0","27","59","46","56","56","47","54","9","14"
"8600000US45841","ZCTA5 45841","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45843","ZCTA5 45843","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45844","ZCTA5 45844","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45845","ZCTA5 45845","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45846","ZCTA5 45846","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45849","ZCTA5 45849","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45850","ZCTA5 45850","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45851","ZCTA5 45851","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45853","ZCTA5 45853","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45854","ZCTA5 45854","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45855","ZCTA5 45855","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45856","ZCTA5 45856","45","48","14","20","14","20","0","16","31","30","22","28","9","12"
"8600000US45858","ZCTA5 45858","10","19","0","11","0","11","0","11","10","19","7","13","3","7"
"8600000US45859","ZCTA5 45859","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45860","ZCTA5 45860","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45861","ZCTA5 45861","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45862","ZCTA5 45862","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45863","ZCTA5 45863","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45864","ZCTA5 45864","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45865","ZCTA5 45865","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45866","ZCTA5 45866","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45867","ZCTA5 45867","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45868","ZCTA5 45868","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45869","ZCTA5 45869","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45870","ZCTA5 45870","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45871","ZCTA5 45871","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45872","ZCTA5 45872","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45873","ZCTA5 45873","4","7","4","7","0","11","4","7","0","11","0","11","0","11"
"8600000US45874","ZCTA5 45874","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45875","ZCTA5 45875","32","41","28","41","0","18","28","41","4","6","4","6","0","18"
"8600000US45876","ZCTA5 45876","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45877","ZCTA5 45877","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45879","ZCTA5 45879","17","25","17","25","17","25","0","16","0","16","0","16","0","16"
"8600000US45880","ZCTA5 45880","5","8","5","8","5","8","0","11","0","11","0","11","0","11"
"8600000US45881","ZCTA5 45881","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45882","ZCTA5 45882","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45883","ZCTA5 45883","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45884","ZCTA5 45884","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45885","ZCTA5 45885","0","18","0","18","0","18","0","18","0","18","0","18","0","18"
"8600000US45886","ZCTA5 45886","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45887","ZCTA5 45887","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45888","ZCTA5 45888","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45889","ZCTA5 45889","9","18","0","11","0","11","0","11","9","18","9","18","0","11"
"8600000US45890","ZCTA5 45890","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45891","ZCTA5 45891","9","14","9","14","9","14","0","18","0","18","0","18","0","18"
"8600000US45894","ZCTA5 45894","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45895","ZCTA5 45895","58","57","7","10","7","10","0","18","51","57","51","57","0","18"
"8600000US45896","ZCTA5 45896","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45897","ZCTA5 45897","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45898","ZCTA5 45898","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45899","ZCTA5 45899","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US46001","ZCTA5 46001","0","16","0","16","0","16","0","16","0","16","0","16","0","16"
"8600000US46011","ZCTA5 46011","21","38","0","18","0","18","0","18","21","38","0","18","21","38"
"8600000US46012","ZCTA5 46012","0","18","0","18","0","18","0","18","0","18","0","18","0","18"
"8600000US46013","ZCTA5 46013","0","18","0","18","0","18","0","18","0","18","0","18","0","18"
"8600000US46016","ZCTA5 46016","65","54","54","50","54","50","0","18","11","12","11","12","0","18"
"8600000US46017","ZCTA5 46017","0","16","0","16","0","16","0","16","0","16","0","16","0","16"
"8600000US46030","ZCTA5 46030","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US46031","ZCTA5 46031","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US46032","ZCTA5 46032","0","24","0","24","0","24","0","24","0","24","0","24","0","24"
"8600000US46033","ZCTA5 46033","0","24","0","24","0","24","0","24","0","24","0","24","0","24"
"8600000US46034","ZCTA5 46034","0","16","0","16","0","16","0","16","0","16","0","16","0","16"
"8600000US46035","ZCTA5 46035","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US46036","ZCTA5 46036","0","18","0","18","0","18","0","18","0","18","0","18","0","18"
"8600000US46037","ZCTA5 46037","62","70","0","24","0","24","0","24","62","70","0","24","62","70"
"8600000US46038","ZCTA5 46038","0","24","0","24","0","24","0","24","0","24","0","24","0","24"
"8600000US46039","ZCTA5 46039","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US46040","ZCTA5 46040","0","18","0","18","0","18","0","18","0","18","0","18","0","18"
"8600000US46041","ZCTA5 46041","71","61","9","16","9","16","0","21","62","57","27","46","35","39"
"8600000US46044","ZCTA5 46044","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US46045","ZCTA5 46045","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US46047","ZCTA5 46047","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US46048","ZCTA5 46048","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US46049","ZCTA5 46049","2","3","0","11","0","11","0","11","2","3","2","3","0","11"
"8600000US46050","ZCTA5 46050","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US46051","ZCTA5 46051","18","21","0","11","0","11","0","11","18","21","18","21","0","11"
"8600000US46052","ZCTA5 46052","0","21","0","21","0","21","0","21","0","21","0","21","0","21"
"8600000US46055","ZCTA5 46055","0","18","0","18","0","18","0","18","0","18","0","18","0","18"
"8600000US46056","ZCTA5 46056","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
