"GEO_ID","NAME","B08105I_001E","B08105I_001M","B08105I_002E","B08105I_002M","B08105I_003E","B08105I_003M","B08105I_004E","B08105I_004M","B08105I_005E","B08105I_005M","B08105I_006E","B08105I_006M","B08105I_007E","B08105I_007M"
"8600000US29481","ZCTA5 29481","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US29512","ZCTA5 29512","11","18","11","18","0","19","0","19","0","19","0","19","0","19"
"8600000US29550","ZCTA5 29550","381","170","84","56","212","138","30","46","4","6","6","11","45","60"
"8600000US29579","ZCTA5 29579","750","259","696","246","46","38","0","26","0","26","0","26","8","14"
"8600000US29584","ZCTA5 29584","4","9","4","9","0","12","0","12","0","12","0","12","0","12"
"8600000US29591","ZCTA5 29591","7","10","7","10","0","17","0","17","0","17","0","17","0","17"
"8600000US29532","ZCTA5 29532","139","69","107","56","32","37","0","23","0","23","0","23","0","23"
"8600000US29540","ZCTA5 29540","3","7","3","7","0","17","0","17","0","17","0","17","0","17"
"8600000US29545","ZCTA5 29545","18","29","18","29","0","12","0","12","0","12","0","12","0","12"
"8600000US29546","ZCTA5 29546","86","90","26","33","60","77","0","12","0","12","0","12","0","12"
"8600000US29554","ZCTA5 29554","1","8","1","8","0","17","0","17","0","17","0","17","0","17"
"8600000US29555","ZCTA5 29555","29","29","14","18","15","24","0","17","0","17","0","17","0","17"
"8600000US29556","ZCTA5 29556","22","28","22","28","0","19","0","19","0","19","0","19","0","19"
"8600000US29566","ZCTA5 29566","496","315","466","310","28","44","0","19","0","19","0","19","2","4"
"8600000US29572","ZCTA5 29572","178","134","156","132","0","17","0","17","0","17","22","33","0","17"
"8600000US29576","ZCTA5 29576","191","107","158","100","14","19","0","26","19","30","0","26","0","26"
"8600000US29583","ZCTA5 29583","31","46","31","46","0","12","0","12","0","12","0","12","0","12"
"8600000US29596","ZCTA5 29596","34","43","10","20","0","12","0","12","0","12","0","12","24","34"
"8600000US29605","ZCTA5 29605","1066","212","838","176","197","99","7","12","0","26","24","36","0","26"
"8600000US29609","ZCTA5 29609","1441","349","968","276","385","205","0","23","0","23","55","63","33","30"
"8600000US29611","ZCTA5 29611","2069","351","1486","269","496","169","31","30","6","11","0","26","50","49"
"8600000US29628","ZCTA5 29628","7","10","7","10","0","12","0","12","0","12","0","12","0","12"
"8600000US29645","ZCTA5 29645","149","92","118","74","31","37","0","17","0","17","0","17","0","17"
"8600000US29659","ZCTA5 29659","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US29665","ZCTA5 29665","68","111","68","111","0","12","0","12","0","12","0","12","0","12"
"8600000US29672","ZCTA5 29672","162","83","133","66","0","19","0","19","0","19","0","19","29","47"
"8600000US29685","ZCTA5 29685","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US29691","ZCTA5 29691","410","112","410","112","0","19","0","19","0","19","0","19","0","19"
"8600000US29704","ZCTA5 29704","33","46","28","35","5","16","0","12","0","12","0","12","0","12"
"8600000US29849","ZCTA5 29849","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US29743","ZCTA5 29743","1","2","0","12","1","2","0","12","0","12","0","12","0","12"
"8600000US29829","ZCTA5 29829","286","160","256","160","29","37","0","19","0","19","0","19","1","4"
"8600000US29847","ZCTA5 29847","81","56","81","56","0","17","0","17","0","17","0","17","0","17"
"8600000US29851","ZCTA5 29851","88","80","58","73","30","34","0","17","0","17","0","17","0","17"
"8600000US29910","ZCTA5 29910","4492","686","3203","508","1158","444","2","5","0","26","38","58","91","73"
"8600000US29923","ZCTA5 29923","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US29941","ZCTA5 29941","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US29935","ZCTA5 29935","199","118","134","94","65","70","0","12","0","12","0","12","0","12"
"8600000US29936","ZCTA5 29936","258","162","159","93","72","112","0","19","27","35","0","19","0","19"
"8600000US29075","ZCTA5 29075","256","169","74","98","182","174","0","12","0","12","0","12","0","12"
"8600000US29081","ZCTA5 29081","22","36","0","12","22","36","0","12","0","12","0","12","0","12"
"8600000US29111","ZCTA5 29111","19","29","19","29","0","12","0","12","0","12","0","12","0","12"
"8600000US29122","ZCTA5 29122","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US29142","ZCTA5 29142","3","3","0","17","0","17","2","4","0","17","0","17","1","4"
"8600000US29152","ZCTA5 29152","141","110","110","106","0","12","0","12","21","29","0","12","10","21"
"8600000US29161","ZCTA5 29161","143","101","107","96","25","34","0","19","11","18","0","19","0","19"
"8600000US29166","ZCTA5 29166","17","22","12","20","0","12","0","12","0","12","5","9","0","12"
"8600000US29170","ZCTA5 29170","497","187","402","160","37","47","10","12","0","23","0","23","48","42"
"8600000US29206","ZCTA5 29206","375","138","337","129","16","22","0","19","0","19","0","19","22","32"
"8600000US29229","ZCTA5 29229","1108","442","749","309","321","313","0","29","0","29","0","29","38","45"
"8600000US29323","ZCTA5 29323","157","113","88","77","50","55","1","3","11","17","7","13","0","19"
"8600000US29330","ZCTA5 29330","217","187","162","115","55","84","0","17","0","17","0","17","0","17"
"8600000US29341","ZCTA5 29341","497","135","398","110","99","78","0","23","0","23","0","23","0","23"
"8600000US29351","ZCTA5 29351","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US29355","ZCTA5 29355","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US29356","ZCTA5 29356","190","153","149","110","35","49","0","17","0","17","0","17","6","10"
"8600000US29379","ZCTA5 29379","164","98","164","98","0","19","0","19","0","19","0","19","0","19"
"8600000US29670","ZCTA5 29670","137","110","119","91","18","30","0","17","0","17","0","17","0","17"
"8600000US29680","ZCTA5 29680","1072","242","816","203","158","147","0","26","60","85","38","46","0","26"
"8600000US29681","ZCTA5 29681","1682","374","1477","342","178","114","0","29","0","29","0","29","27","39"
"8600000US29709","ZCTA5 29709","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US29724","ZCTA5 29724","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US29730","ZCTA5 29730","1206","311","963","308","208","98","0","29","6","11","0","29","29","43"
"8600000US29745","ZCTA5 29745","292","223","204","142","72","101","0","26","16","26","0","26","0","26"
"8600000US29812","ZCTA5 29812","114","44","108","46","6","7","0","19","0","19","0","19","0","19"
"8600000US29831","ZCTA5 29831","97","82","93","82","4","7","0","12","0","12","0","12","0","12"
"8600000US29842","ZCTA5 29842","226","218","210","226","16","26","0","17","0","17","0","17","0","17"
"8600000US29843","ZCTA5 29843","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US29212","ZCTA5 29212","602","204","403","154","82","54","0","23","25","31","80","90","12","20"
"8600000US29303","ZCTA5 29303","1168","270","749","203","243","118","16","25","15","19","74","96","71","74"
"8600000US29365","ZCTA5 29365","238","133","193","130","45","48","0","19","0","19","0","19","0","19"
"8600000US29388","ZCTA5 29388","248","145","201","104","42","56","0","19","0","19","5","10","0","19"
"8600000US29401","ZCTA5 29401","154","95","65","68","23","33","0","17","28","31","14","24","24","37"
"8600000US29405","ZCTA5 29405","510","230","296","121","214","185","0","23","0","23","0","23","0","23"
"8600000US29412","ZCTA5 29412","623","160","489","137","62","59","0","26","0","26","50","61","22","26"
"8600000US29423","ZCTA5 29423","18","22","13","19","0","12","0","12","5","11","0","12","0","12"
"8600000US29426","ZCTA5 29426","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US29003","ZCTA5 29003","29","51","21","47","0","17","8","10","0","17","0","17","0","17"
"8600000US29030","ZCTA5 29030","28","40","24","40","0","12","0","12","4","6","0","12","0","12"
"8600000US29051","ZCTA5 29051","4","7","4","7","0","12","0","12","0","12","0","12","0","12"
"8600000US29054","ZCTA5 29054","203","126","103","73","20","26","0","17","0","17","71","101","9","20"
"8600000US29063","ZCTA5 29063","349","165","327","162","22","36","0","26","0","26","0","26","0","26"
"8600000US29018","ZCTA5 29018","17","30","17","30","0","12","0","12","0","12","0","12","0","12"
"8600000US29033","ZCTA5 29033","140","93","130","93","0","19","0","19","0","19","0","19","10","17"
"8600000US29052","ZCTA5 29052","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US29069","ZCTA5 29069","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US29079","ZCTA5 29079","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US29108","ZCTA5 29108","669","156","576","133","62","87","1","2","21","29","5","12","4","13"
"8600000US29138","ZCTA5 29138","1335","211","761","261","561","283","0","19","0","19","0","19","13","23"
"8600000US29112","ZCTA5 29112","49","48","6","8","12","15","0","12","1","5","0","12","30","41"
"8600000US29127","ZCTA5 29127","38","36","30","33","8","14","0","17","0","17","0","17","0","17"
"8600000US29130","ZCTA5 29130","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"8600000US29150","ZCTA5 29150","1020","272","806","276","201","121","13","27","0","26","0","26","0","26"
"8600000US29204","ZCTA5 29204","105","58","58","36","0","19","1","2","25","26","21","31","0","19"
"8600000US29006","ZCTA5 29006","328","215","218","164","35","46","65","117","0","19","0","19","10","22"
"8600000US29010","ZCTA5 29010","71","34","71","34","0","19","0","19","0","19","0","19","0","19"
"8600000US29031","ZCTA5 29031","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US29048","ZCTA5 29048","17","26","17","26","0","12","0","12","0","12","0","12","0","12"
"8600000US29062","ZCTA5 29062","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US29065","ZCTA5 29065","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US29067","ZCTA5 29067","21","26","21","26","0","19","0","19","0","19","0","19","0","19"
"8600000US29073","ZCTA5 29073","910","256","756","239","94","67","0","26","10","18","50","75","0","26"
"8600000US29107","ZCTA5 29107","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US29536","ZCTA5 29536","123","100","76","66","47","77","0","19","0","19","0","19","0","19"
"8600000US29544","ZCTA5 29544","13","20","0","17","0","17","1","2","0","17","12","20","0","17"
"8600000US29565","ZCTA5 29565","29","41","29","41","0","17","0","17","0","17","0","17","0","17"
"8600000US29575","ZCTA5 29575","323","158","269","140","54","80","0","19","0","19","0","19","0","19"
"8600000US29585","ZCTA5 29585","355","117","234","92","121","58","0","19","0","19","0","19","0","19"
"8600000US29630","ZCTA5 29630","486","170","372","157","114","128","0","19","0","19","0","19","0","19"
"8600000US29638","ZCTA5 29638","36","53","12","22","0","12","24","44","0","12","0","12","0","12"
"8600000US29646","ZCTA5 29646","1187","175","684","187","332","180","0","23","86","88","30","50","55","61"
"8600000US29651","ZCTA5 29651","1839","464","1201","304","497","227","38","47","48","62","28","43","27","25"
"8600000US29654","ZCTA5 29654","102","76","70","48","0","17","0","17","0","17","0","17","32","58"
"8600000US29662","ZCTA5 29662","636","241","636","241","0","19","0","19","0","19","0","19","0","19"
"8600000US29669","ZCTA5 29669","345","180","345","180","0","19","0","19","0","19","0","19","0","19"
"8600000US29828","ZCTA5 29828","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US29801","ZCTA5 29801","377","152","279","133","56","56","0","23","42","41","0","23","0","23"
"8600000US29816","ZCTA5 29816","76","61","52","46","24","38","0","12","0","12","0","12","0","12"
"8600000US29826","ZCTA5 29826","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US29469","ZCTA5 29469","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US29479","ZCTA5 29479","2","4","2","4","0","17","0","17","0","17","0","17","0","17"
"8600000US29483","ZCTA5 29483","2056","418","1405","391","524","218","1","2","27","43","0","29","99","62"
"8600000US29487","ZCTA5 29487","46","44","2","5","16","26","4","9","0","12","0","12","24","36"
"8600000US29506","ZCTA5 29506","225","133","85","55","12","20","28","43","67","70","0","23","33","70"
"8600000US29511","ZCTA5 29511","161","181","5","9","156","181","0","12","0","12","0","12","0","12"
"8600000US29516","ZCTA5 29516","21","30","21","30","0","12","0","12","0","12","0","12","0","12"
"8600000US29519","ZCTA5 29519","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US29526","ZCTA5 29526","1457","497","1049","370","380","228","1","3","7","10","20","28","0","26"
"8600000US30339","ZCTA5 30339","1295","503","1061","417","110","100","43","69","0","25","44","52","37","38"
"8600000US30401","ZCTA5 30401","326","128","192","75","109","85","16","28","0","21","9","16","0","21"
"8600000US30452","ZCTA5 30452","36","41","20","31","0","13","0","13","0","13","0","13","16","27"
"8600000US30455","ZCTA5 30455","6","12","6","12","0","13","0","13","0","13","0","13","0","13"
"8600000US30457","ZCTA5 30457","56","53","24","25","32","48","0","19","0","19","0","19","0","19"
"8600000US30467","ZCTA5 30467","46","42","37","42","7","14","2","2","0","21","0","21","0","21"
"8600000US30504","ZCTA5 30504","6431","634","4583","512","1423","357","0","25","8","14","331","176","86","73"
"8600000US30510","ZCTA5 30510","692","232","609","230","72","47","0","19","9","18","0","19","2","4"
"8600000US30354","ZCTA5 30354","566","361","146","102","46","60","268","347","0","21","36","58","70","100"
"8600000US30421","ZCTA5 30421","86","78","68","61","8","15","0","13","0","13","10","16","0","13"
"8600000US30434","ZCTA5 30434","130","69","76","62","30","43","0","19","24","28","0","19","0","19"
"8600000US30436","ZCTA5 30436","311","133","153","92","139","80","19","31","0","21","0","21","0","21"
"8600000US30441","ZCTA5 30441","4","8","4","8","0","13","0","13","0","13","0","13","0","13"
"8600000US30448","ZCTA5 30448","0","13","0","13","0","13","0","13","0","13","0","13","0","13"
"8600000US30456","ZCTA5 30456","16","24","16","24","0","13","0","13","0","13","0","13","0","13"
"8600000US30461","ZCTA5 30461","162","136","120","129","42","62","0","21","0","21","0","21","0","21"
"8600000US30471","ZCTA5 30471","88","84","37","46","51","66","0","19","0","19","0","19","0","19"
"8600000US30512","ZCTA5 30512","316","164","316","164","0","25","0","25","0","25","0","25","0","25"
"8600000US30522","ZCTA5 30522","0","13","0","13","0","13","0","13","0","13","0","13","0","13"
"8600000US30552","ZCTA5 30552","65","62","36","50","15","23","0","13","0","13","0","13","14","22"
"8600000US30530","ZCTA5 30530","17","25","17","25","0","19","0","19","0","19","0","19","0","19"
"8600000US30535","ZCTA5 30535","149","100","96","60","20","34","0","19","22","28","0","19","11","18"
"8600000US30548","ZCTA5 30548","391","156","357","151","32","39","0","21","0","21","0","21","2","5"
"8600000US30017","ZCTA5 30017","856","332","674","303","72","70","0","25","0","25","0","25","110","109"
"8600000US30025","ZCTA5 30025","215","130","215","130","0","19","0","19","0","19","0","19","0","19"
"8600000US30038","ZCTA5 30038","262","120","193","108","55","46","14","23","0","28","0","28","0","28"
"8600000US30052","ZCTA5 30052","1953","501","1441","371","447","340","0","31","0","31","47","57","18","35"
"8600000US30055","ZCTA5 30055","61","81","61","81","0","13","0","13","0","13","0","13","0","13"
"8600000US30071","ZCTA5 30071","4698","626","2533","432","1587","397","167","155","102","141","210","164","99","71"
"8600000US30019","ZCTA5 30019","2438","560","1945","459","387","285","0","28","0","28","49","57","57","70"
"8600000US30005","ZCTA5 30005","902","239","661","208","45","60","10","19","0","28","34","47","152","90"
"8600000US30008","ZCTA5 30008","3944","529","2480","549","1110","319","57","93","35","46","110","152","152","92"
"8600000US30022","ZCTA5 30022","3108","517","2297","410","505","212","27","37","0","31","49","58","230","118"
"8600000US30024","ZCTA5 30024","3018","553","2552","513","317","148","13","19","0","31","21","33","115","81"
"8600000US30041","ZCTA5 30041","2125","329","1463","238","378","141","0","31","28","42","20","23","236","111"
